absolute_path,relative_path,class_label 
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0403.jpeg,dataset_clone\leopard_0403.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0404.jpeg,dataset_clone\leopard_0404.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0405.jpeg,dataset_clone\leopard_0405.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0406.jpeg,dataset_clone\leopard_0406.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0407.jpeg,dataset_clone\leopard_0407.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0408.jpeg,dataset_clone\leopard_0408.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0409.jpeg,dataset_clone\leopard_0409.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0410.jpeg,dataset_clone\leopard_0410.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0411.jpeg,dataset_clone\leopard_0411.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0412.jpeg,dataset_clone\leopard_0412.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0413.jpeg,dataset_clone\leopard_0413.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0414.jpeg,dataset_clone\leopard_0414.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0415.jpeg,dataset_clone\leopard_0415.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0416.jpeg,dataset_clone\leopard_0416.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0417.jpeg,dataset_clone\leopard_0417.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0418.jpeg,dataset_clone\leopard_0418.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0419.jpeg,dataset_clone\leopard_0419.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0420.jpeg,dataset_clone\leopard_0420.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0421.jpeg,dataset_clone\leopard_0421.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0422.jpeg,dataset_clone\leopard_0422.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0423.jpeg,dataset_clone\leopard_0423.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0424.jpeg,dataset_clone\leopard_0424.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0425.jpeg,dataset_clone\leopard_0425.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0426.jpeg,dataset_clone\leopard_0426.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0427.jpeg,dataset_clone\leopard_0427.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0428.jpeg,dataset_clone\leopard_0428.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0429.jpeg,dataset_clone\leopard_0429.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0430.jpeg,dataset_clone\leopard_0430.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0431.jpeg,dataset_clone\leopard_0431.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0432.jpeg,dataset_clone\leopard_0432.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0433.jpeg,dataset_clone\leopard_0433.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0434.jpeg,dataset_clone\leopard_0434.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0435.jpeg,dataset_clone\leopard_0435.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0436.jpeg,dataset_clone\leopard_0436.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0437.jpeg,dataset_clone\leopard_0437.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0438.jpeg,dataset_clone\leopard_0438.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0439.jpeg,dataset_clone\leopard_0439.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0440.jpeg,dataset_clone\leopard_0440.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0441.jpeg,dataset_clone\leopard_0441.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0442.jpeg,dataset_clone\leopard_0442.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0443.jpeg,dataset_clone\leopard_0443.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0444.jpeg,dataset_clone\leopard_0444.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0445.jpeg,dataset_clone\leopard_0445.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0446.jpeg,dataset_clone\leopard_0446.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0447.jpeg,dataset_clone\leopard_0447.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0448.jpeg,dataset_clone\leopard_0448.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0449.jpeg,dataset_clone\leopard_0449.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0450.jpeg,dataset_clone\leopard_0450.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0451.jpeg,dataset_clone\leopard_0451.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0452.jpeg,dataset_clone\leopard_0452.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0453.jpeg,dataset_clone\leopard_0453.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0454.jpeg,dataset_clone\leopard_0454.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0455.jpeg,dataset_clone\leopard_0455.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0456.jpeg,dataset_clone\leopard_0456.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0457.jpeg,dataset_clone\leopard_0457.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0458.jpeg,dataset_clone\leopard_0458.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0459.jpeg,dataset_clone\leopard_0459.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0460.jpeg,dataset_clone\leopard_0460.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0461.jpeg,dataset_clone\leopard_0461.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0462.jpeg,dataset_clone\leopard_0462.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0463.jpeg,dataset_clone\leopard_0463.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0464.jpeg,dataset_clone\leopard_0464.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0465.jpeg,dataset_clone\leopard_0465.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0466.jpeg,dataset_clone\leopard_0466.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0467.jpeg,dataset_clone\leopard_0467.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0468.jpeg,dataset_clone\leopard_0468.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0469.jpeg,dataset_clone\leopard_0469.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0470.jpeg,dataset_clone\leopard_0470.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0471.jpeg,dataset_clone\leopard_0471.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0472.jpeg,dataset_clone\leopard_0472.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0473.jpeg,dataset_clone\leopard_0473.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0474.jpeg,dataset_clone\leopard_0474.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0475.jpeg,dataset_clone\leopard_0475.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0476.jpeg,dataset_clone\leopard_0476.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0477.jpeg,dataset_clone\leopard_0477.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0478.jpeg,dataset_clone\leopard_0478.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0479.jpeg,dataset_clone\leopard_0479.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0480.jpeg,dataset_clone\leopard_0480.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0481.jpeg,dataset_clone\leopard_0481.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0482.jpeg,dataset_clone\leopard_0482.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0483.jpeg,dataset_clone\leopard_0483.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0484.jpeg,dataset_clone\leopard_0484.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0485.jpeg,dataset_clone\leopard_0485.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0486.jpeg,dataset_clone\leopard_0486.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0487.jpeg,dataset_clone\leopard_0487.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0488.jpeg,dataset_clone\leopard_0488.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0489.jpeg,dataset_clone\leopard_0489.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0490.jpeg,dataset_clone\leopard_0490.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0491.jpeg,dataset_clone\leopard_0491.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0492.jpeg,dataset_clone\leopard_0492.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0493.jpeg,dataset_clone\leopard_0493.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0494.jpeg,dataset_clone\leopard_0494.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0495.jpeg,dataset_clone\leopard_0495.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0496.jpeg,dataset_clone\leopard_0496.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0497.jpeg,dataset_clone\leopard_0497.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0498.jpeg,dataset_clone\leopard_0498.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0499.jpeg,dataset_clone\leopard_0499.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0500.jpeg,dataset_clone\leopard_0500.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0501.jpeg,dataset_clone\leopard_0501.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0502.jpeg,dataset_clone\leopard_0502.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0503.jpeg,dataset_clone\leopard_0503.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0504.jpeg,dataset_clone\leopard_0504.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0505.jpeg,dataset_clone\leopard_0505.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0506.jpeg,dataset_clone\leopard_0506.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0507.jpeg,dataset_clone\leopard_0507.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0508.jpeg,dataset_clone\leopard_0508.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0509.jpeg,dataset_clone\leopard_0509.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0510.jpeg,dataset_clone\leopard_0510.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0511.jpeg,dataset_clone\leopard_0511.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0512.jpeg,dataset_clone\leopard_0512.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0513.jpeg,dataset_clone\leopard_0513.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0514.jpeg,dataset_clone\leopard_0514.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0515.jpeg,dataset_clone\leopard_0515.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0516.jpeg,dataset_clone\leopard_0516.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0517.jpeg,dataset_clone\leopard_0517.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0518.jpeg,dataset_clone\leopard_0518.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0519.jpeg,dataset_clone\leopard_0519.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0520.jpeg,dataset_clone\leopard_0520.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0521.jpeg,dataset_clone\leopard_0521.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0522.jpeg,dataset_clone\leopard_0522.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0523.jpeg,dataset_clone\leopard_0523.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0524.jpeg,dataset_clone\leopard_0524.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0525.jpeg,dataset_clone\leopard_0525.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0526.jpeg,dataset_clone\leopard_0526.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0527.jpeg,dataset_clone\leopard_0527.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0528.jpeg,dataset_clone\leopard_0528.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0529.jpeg,dataset_clone\leopard_0529.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0530.jpeg,dataset_clone\leopard_0530.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0531.jpeg,dataset_clone\leopard_0531.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0532.jpeg,dataset_clone\leopard_0532.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0533.jpeg,dataset_clone\leopard_0533.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0534.jpeg,dataset_clone\leopard_0534.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0535.jpeg,dataset_clone\leopard_0535.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0536.jpeg,dataset_clone\leopard_0536.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0537.jpeg,dataset_clone\leopard_0537.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0538.jpeg,dataset_clone\leopard_0538.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0539.jpeg,dataset_clone\leopard_0539.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0540.jpeg,dataset_clone\leopard_0540.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0541.jpeg,dataset_clone\leopard_0541.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0542.jpeg,dataset_clone\leopard_0542.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0543.jpeg,dataset_clone\leopard_0543.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0544.jpeg,dataset_clone\leopard_0544.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0545.jpeg,dataset_clone\leopard_0545.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0546.jpeg,dataset_clone\leopard_0546.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0547.jpeg,dataset_clone\leopard_0547.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0548.jpeg,dataset_clone\leopard_0548.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0549.jpeg,dataset_clone\leopard_0549.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0550.jpeg,dataset_clone\leopard_0550.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0551.jpeg,dataset_clone\leopard_0551.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0552.jpeg,dataset_clone\leopard_0552.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0553.jpeg,dataset_clone\leopard_0553.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0554.jpeg,dataset_clone\leopard_0554.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0555.jpeg,dataset_clone\leopard_0555.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0556.jpeg,dataset_clone\leopard_0556.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0557.jpeg,dataset_clone\leopard_0557.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0558.jpeg,dataset_clone\leopard_0558.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0559.jpeg,dataset_clone\leopard_0559.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0560.jpeg,dataset_clone\leopard_0560.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0561.jpeg,dataset_clone\leopard_0561.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0562.jpeg,dataset_clone\leopard_0562.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0563.jpeg,dataset_clone\leopard_0563.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0564.jpeg,dataset_clone\leopard_0564.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0565.jpeg,dataset_clone\leopard_0565.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0566.jpeg,dataset_clone\leopard_0566.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0567.jpeg,dataset_clone\leopard_0567.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0568.jpeg,dataset_clone\leopard_0568.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0569.jpeg,dataset_clone\leopard_0569.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0570.jpeg,dataset_clone\leopard_0570.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0571.jpeg,dataset_clone\leopard_0571.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0572.jpeg,dataset_clone\leopard_0572.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0573.jpeg,dataset_clone\leopard_0573.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0574.jpeg,dataset_clone\leopard_0574.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0575.jpeg,dataset_clone\leopard_0575.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0576.jpeg,dataset_clone\leopard_0576.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0577.jpeg,dataset_clone\leopard_0577.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0578.jpeg,dataset_clone\leopard_0578.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0579.jpeg,dataset_clone\leopard_0579.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0580.jpeg,dataset_clone\leopard_0580.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0581.jpeg,dataset_clone\leopard_0581.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0582.jpeg,dataset_clone\leopard_0582.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0583.jpeg,dataset_clone\leopard_0583.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0584.jpeg,dataset_clone\leopard_0584.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0585.jpeg,dataset_clone\leopard_0585.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0586.jpeg,dataset_clone\leopard_0586.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0587.jpeg,dataset_clone\leopard_0587.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0588.jpeg,dataset_clone\leopard_0588.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0589.jpeg,dataset_clone\leopard_0589.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0590.jpeg,dataset_clone\leopard_0590.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0591.jpeg,dataset_clone\leopard_0591.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0592.jpeg,dataset_clone\leopard_0592.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0593.jpeg,dataset_clone\leopard_0593.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0594.jpeg,dataset_clone\leopard_0594.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0595.jpeg,dataset_clone\leopard_0595.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0596.jpeg,dataset_clone\leopard_0596.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0597.jpeg,dataset_clone\leopard_0597.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0598.jpeg,dataset_clone\leopard_0598.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0599.jpeg,dataset_clone\leopard_0599.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0600.jpeg,dataset_clone\leopard_0600.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0601.jpeg,dataset_clone\leopard_0601.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0602.jpeg,dataset_clone\leopard_0602.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0603.jpeg,dataset_clone\leopard_0603.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0604.jpeg,dataset_clone\leopard_0604.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0605.jpeg,dataset_clone\leopard_0605.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0606.jpeg,dataset_clone\leopard_0606.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_clone\leopard_0607.jpeg,dataset_clone\leopard_0607.jpeg,leopard
