absolute_path,relative_path,class_label 
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\00109.jpeg,dataset_copy_2\00109.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\01261.jpeg,dataset_copy_2\01261.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\07890.jpeg,dataset_copy_2\07890.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\06861.jpeg,dataset_copy_2\06861.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\04497.jpeg,dataset_copy_2\04497.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\03376.jpeg,dataset_copy_2\03376.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\05215.jpeg,dataset_copy_2\05215.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\09535.jpeg,dataset_copy_2\09535.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\03114.jpeg,dataset_copy_2\03114.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\06290.jpeg,dataset_copy_2\06290.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\02022.jpeg,dataset_copy_2\02022.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\05029.jpeg,dataset_copy_2\05029.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\05871.jpeg,dataset_copy_2\05871.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\03829.jpeg,dataset_copy_2\03829.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\07341.jpeg,dataset_copy_2\07341.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\07582.jpeg,dataset_copy_2\07582.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\07412.jpeg,dataset_copy_2\07412.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\02048.jpeg,dataset_copy_2\02048.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\08592.jpeg,dataset_copy_2\08592.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\07516.jpeg,dataset_copy_2\07516.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\02629.jpeg,dataset_copy_2\02629.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\05332.jpeg,dataset_copy_2\05332.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\06310.jpeg,dataset_copy_2\06310.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\03724.jpeg,dataset_copy_2\03724.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\04786.jpeg,dataset_copy_2\04786.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\00744.jpeg,dataset_copy_2\00744.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\08150.jpeg,dataset_copy_2\08150.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\00338.jpeg,dataset_copy_2\00338.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\03155.jpeg,dataset_copy_2\03155.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\09729.jpeg,dataset_copy_2\09729.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\08648.jpeg,dataset_copy_2\08648.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\00626.jpeg,dataset_copy_2\00626.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\02137.jpeg,dataset_copy_2\02137.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\09478.jpeg,dataset_copy_2\09478.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\08564.jpeg,dataset_copy_2\08564.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\01938.jpeg,dataset_copy_2\01938.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\02222.jpeg,dataset_copy_2\02222.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\04942.jpeg,dataset_copy_2\04942.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\03112.jpeg,dataset_copy_2\03112.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\03416.jpeg,dataset_copy_2\03416.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\06079.jpeg,dataset_copy_2\06079.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\08362.jpeg,dataset_copy_2\08362.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\07897.jpeg,dataset_copy_2\07897.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\06866.jpeg,dataset_copy_2\06866.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\09239.jpeg,dataset_copy_2\09239.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\06113.jpeg,dataset_copy_2\06113.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\04758.jpeg,dataset_copy_2\04758.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\01192.jpeg,dataset_copy_2\01192.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\07946.jpeg,dataset_copy_2\07946.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\04418.jpeg,dataset_copy_2\04418.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\09025.jpeg,dataset_copy_2\09025.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\07154.jpeg,dataset_copy_2\07154.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\09969.jpeg,dataset_copy_2\09969.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\09815.jpeg,dataset_copy_2\09815.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\03170.jpeg,dataset_copy_2\03170.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\03787.jpeg,dataset_copy_2\03787.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\09345.jpeg,dataset_copy_2\09345.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\08799.jpeg,dataset_copy_2\08799.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\08686.jpeg,dataset_copy_2\08686.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\02128.jpeg,dataset_copy_2\02128.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\06985.jpeg,dataset_copy_2\06985.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\05275.jpeg,dataset_copy_2\05275.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\06413.jpeg,dataset_copy_2\06413.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\04602.jpeg,dataset_copy_2\04602.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\05142.jpeg,dataset_copy_2\05142.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\01848.jpeg,dataset_copy_2\01848.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\06230.jpeg,dataset_copy_2\06230.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\06799.jpeg,dataset_copy_2\06799.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\02282.jpeg,dataset_copy_2\02282.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\03696.jpeg,dataset_copy_2\03696.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\03319.jpeg,dataset_copy_2\03319.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\04751.jpeg,dataset_copy_2\04751.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\07984.jpeg,dataset_copy_2\07984.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\08168.jpeg,dataset_copy_2\08168.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\07726.jpeg,dataset_copy_2\07726.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\09848.jpeg,dataset_copy_2\09848.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\06292.jpeg,dataset_copy_2\06292.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\01115.jpeg,dataset_copy_2\01115.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\06420.jpeg,dataset_copy_2\06420.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\02355.jpeg,dataset_copy_2\02355.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\05615.jpeg,dataset_copy_2\05615.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\03677.jpeg,dataset_copy_2\03677.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\07611.jpeg,dataset_copy_2\07611.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\03822.jpeg,dataset_copy_2\03822.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\05430.jpeg,dataset_copy_2\05430.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\04373.jpeg,dataset_copy_2\04373.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\00046.jpeg,dataset_copy_2\00046.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\02497.jpeg,dataset_copy_2\02497.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\06011.jpeg,dataset_copy_2\06011.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\05253.jpeg,dataset_copy_2\05253.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\02750.jpeg,dataset_copy_2\02750.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\00585.jpeg,dataset_copy_2\00585.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\07873.jpeg,dataset_copy_2\07873.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\05460.jpeg,dataset_copy_2\05460.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\05645.jpeg,dataset_copy_2\05645.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\06908.jpeg,dataset_copy_2\06908.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\03133.jpeg,dataset_copy_2\03133.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\09737.jpeg,dataset_copy_2\09737.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\07476.jpeg,dataset_copy_2\07476.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\06223.jpeg,dataset_copy_2\06223.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\09652.jpeg,dataset_copy_2\09652.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\09365.jpeg,dataset_copy_2\09365.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\06284.jpeg,dataset_copy_2\06284.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\06823.jpeg,dataset_copy_2\06823.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\03462.jpeg,dataset_copy_2\03462.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\05175.jpeg,dataset_copy_2\05175.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\07038.jpeg,dataset_copy_2\07038.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\02588.jpeg,dataset_copy_2\02588.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\09171.jpeg,dataset_copy_2\09171.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\08830.jpeg,dataset_copy_2\08830.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\08241.jpeg,dataset_copy_2\08241.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\06372.jpeg,dataset_copy_2\06372.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\02297.jpeg,dataset_copy_2\02297.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\02096.jpeg,dataset_copy_2\02096.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\04205.jpeg,dataset_copy_2\04205.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\07689.jpeg,dataset_copy_2\07689.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\03300.jpeg,dataset_copy_2\03300.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\09616.jpeg,dataset_copy_2\09616.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\00433.jpeg,dataset_copy_2\00433.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\08145.jpeg,dataset_copy_2\08145.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\05724.jpeg,dataset_copy_2\05724.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\08244.jpeg,dataset_copy_2\08244.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\08082.jpeg,dataset_copy_2\08082.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\04923.jpeg,dataset_copy_2\04923.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\03187.jpeg,dataset_copy_2\03187.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\06020.jpeg,dataset_copy_2\06020.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\02704.jpeg,dataset_copy_2\02704.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\05004.jpeg,dataset_copy_2\05004.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\07219.jpeg,dataset_copy_2\07219.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\09485.jpeg,dataset_copy_2\09485.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\07620.jpeg,dataset_copy_2\07620.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\04960.jpeg,dataset_copy_2\04960.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\00253.jpeg,dataset_copy_2\00253.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\08732.jpeg,dataset_copy_2\08732.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\03521.jpeg,dataset_copy_2\03521.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\05679.jpeg,dataset_copy_2\05679.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\05926.jpeg,dataset_copy_2\05926.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\02238.jpeg,dataset_copy_2\02238.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\03626.jpeg,dataset_copy_2\03626.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\04727.jpeg,dataset_copy_2\04727.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\05251.jpeg,dataset_copy_2\05251.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\05371.jpeg,dataset_copy_2\05371.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\03367.jpeg,dataset_copy_2\03367.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\07833.jpeg,dataset_copy_2\07833.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\04265.jpeg,dataset_copy_2\04265.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\01621.jpeg,dataset_copy_2\01621.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\01747.jpeg,dataset_copy_2\01747.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\07077.jpeg,dataset_copy_2\07077.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\09890.jpeg,dataset_copy_2\09890.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\04070.jpeg,dataset_copy_2\04070.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\09999.jpeg,dataset_copy_2\09999.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\05469.jpeg,dataset_copy_2\05469.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\09027.jpeg,dataset_copy_2\09027.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\05931.jpeg,dataset_copy_2\05931.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\02753.jpeg,dataset_copy_2\02753.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\07738.jpeg,dataset_copy_2\07738.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\01961.jpeg,dataset_copy_2\01961.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\01326.jpeg,dataset_copy_2\01326.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\02775.jpeg,dataset_copy_2\02775.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\06668.jpeg,dataset_copy_2\06668.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\01191.jpeg,dataset_copy_2\01191.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\02693.jpeg,dataset_copy_2\02693.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\07403.jpeg,dataset_copy_2\07403.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\06449.jpeg,dataset_copy_2\06449.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\02843.jpeg,dataset_copy_2\02843.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\06093.jpeg,dataset_copy_2\06093.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\04267.jpeg,dataset_copy_2\04267.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\00718.jpeg,dataset_copy_2\00718.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\04869.jpeg,dataset_copy_2\04869.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\00422.jpeg,dataset_copy_2\00422.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\08138.jpeg,dataset_copy_2\08138.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\00171.jpeg,dataset_copy_2\00171.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\08345.jpeg,dataset_copy_2\08345.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\05401.jpeg,dataset_copy_2\05401.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\00725.jpeg,dataset_copy_2\00725.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\02871.jpeg,dataset_copy_2\02871.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\02093.jpeg,dataset_copy_2\02093.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\07616.jpeg,dataset_copy_2\07616.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\08751.jpeg,dataset_copy_2\08751.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\02231.jpeg,dataset_copy_2\02231.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\09726.jpeg,dataset_copy_2\09726.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\05439.jpeg,dataset_copy_2\05439.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\06759.jpeg,dataset_copy_2\06759.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\01660.jpeg,dataset_copy_2\01660.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\02216.jpeg,dataset_copy_2\02216.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\03047.jpeg,dataset_copy_2\03047.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\02151.jpeg,dataset_copy_2\02151.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\08542.jpeg,dataset_copy_2\08542.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\00838.jpeg,dataset_copy_2\00838.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\08309.jpeg,dataset_copy_2\08309.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\06386.jpeg,dataset_copy_2\06386.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\09651.jpeg,dataset_copy_2\09651.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\02834.jpeg,dataset_copy_2\02834.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\09774.jpeg,dataset_copy_2\09774.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\00230.jpeg,dataset_copy_2\00230.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\07371.jpeg,dataset_copy_2\07371.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\05893.jpeg,dataset_copy_2\05893.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\01579.jpeg,dataset_copy_2\01579.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\09816.jpeg,dataset_copy_2\09816.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\05522.jpeg,dataset_copy_2\05522.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\09456.jpeg,dataset_copy_2\09456.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\02905.jpeg,dataset_copy_2\02905.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\05467.jpeg,dataset_copy_2\05467.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\04873.jpeg,dataset_copy_2\04873.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\09118.jpeg,dataset_copy_2\09118.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\05146.jpeg,dataset_copy_2\05146.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\04832.jpeg,dataset_copy_2\04832.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\03826.jpeg,dataset_copy_2\03826.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\01717.jpeg,dataset_copy_2\01717.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\07043.jpeg,dataset_copy_2\07043.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\06446.jpeg,dataset_copy_2\06446.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\06267.jpeg,dataset_copy_2\06267.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\06984.jpeg,dataset_copy_2\06984.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\07684.jpeg,dataset_copy_2\07684.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\04599.jpeg,dataset_copy_2\04599.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\03863.jpeg,dataset_copy_2\03863.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\00120.jpeg,dataset_copy_2\00120.jpeg,leopard
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset_copy_2\08381.jpeg,dataset_copy_2\08381.jpeg,leopard
