absolute_path,relative_path,class_label 
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0513.jpeg,dataset\tiger\0513.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0514.jpeg,dataset\tiger\0514.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0515.jpeg,dataset\tiger\0515.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0516.jpeg,dataset\tiger\0516.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0517.jpeg,dataset\tiger\0517.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0518.jpeg,dataset\tiger\0518.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0519.jpeg,dataset\tiger\0519.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0520.jpeg,dataset\tiger\0520.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0521.jpeg,dataset\tiger\0521.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0522.jpeg,dataset\tiger\0522.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0523.jpeg,dataset\tiger\0523.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0524.jpeg,dataset\tiger\0524.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0525.jpeg,dataset\tiger\0525.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0526.jpeg,dataset\tiger\0526.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0527.jpeg,dataset\tiger\0527.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0528.jpeg,dataset\tiger\0528.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0529.jpeg,dataset\tiger\0529.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0530.jpeg,dataset\tiger\0530.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0531.jpeg,dataset\tiger\0531.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0532.jpeg,dataset\tiger\0532.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0533.jpeg,dataset\tiger\0533.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0534.jpeg,dataset\tiger\0534.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0535.jpeg,dataset\tiger\0535.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0536.jpeg,dataset\tiger\0536.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0537.jpeg,dataset\tiger\0537.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0538.jpeg,dataset\tiger\0538.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0539.jpeg,dataset\tiger\0539.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0540.jpeg,dataset\tiger\0540.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0541.jpeg,dataset\tiger\0541.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0542.jpeg,dataset\tiger\0542.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0543.jpeg,dataset\tiger\0543.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0544.jpeg,dataset\tiger\0544.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0545.jpeg,dataset\tiger\0545.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0546.jpeg,dataset\tiger\0546.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0547.jpeg,dataset\tiger\0547.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0548.jpeg,dataset\tiger\0548.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0549.jpeg,dataset\tiger\0549.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0550.jpeg,dataset\tiger\0550.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0551.jpeg,dataset\tiger\0551.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0552.jpeg,dataset\tiger\0552.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0553.jpeg,dataset\tiger\0553.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0554.jpeg,dataset\tiger\0554.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0555.jpeg,dataset\tiger\0555.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0556.jpeg,dataset\tiger\0556.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0557.jpeg,dataset\tiger\0557.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0558.jpeg,dataset\tiger\0558.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0559.jpeg,dataset\tiger\0559.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0560.jpeg,dataset\tiger\0560.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0561.jpeg,dataset\tiger\0561.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0562.jpeg,dataset\tiger\0562.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0563.jpeg,dataset\tiger\0563.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0564.jpeg,dataset\tiger\0564.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0565.jpeg,dataset\tiger\0565.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0566.jpeg,dataset\tiger\0566.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0567.jpeg,dataset\tiger\0567.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0568.jpeg,dataset\tiger\0568.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0569.jpeg,dataset\tiger\0569.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0570.jpeg,dataset\tiger\0570.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0571.jpeg,dataset\tiger\0571.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0572.jpeg,dataset\tiger\0572.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0573.jpeg,dataset\tiger\0573.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0574.jpeg,dataset\tiger\0574.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0575.jpeg,dataset\tiger\0575.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0576.jpeg,dataset\tiger\0576.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0577.jpeg,dataset\tiger\0577.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0578.jpeg,dataset\tiger\0578.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0579.jpeg,dataset\tiger\0579.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0580.jpeg,dataset\tiger\0580.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0581.jpeg,dataset\tiger\0581.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0582.jpeg,dataset\tiger\0582.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0583.jpeg,dataset\tiger\0583.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0584.jpeg,dataset\tiger\0584.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0585.jpeg,dataset\tiger\0585.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0586.jpeg,dataset\tiger\0586.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0587.jpeg,dataset\tiger\0587.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0588.jpeg,dataset\tiger\0588.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0589.jpeg,dataset\tiger\0589.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0590.jpeg,dataset\tiger\0590.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0591.jpeg,dataset\tiger\0591.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0592.jpeg,dataset\tiger\0592.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0593.jpeg,dataset\tiger\0593.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0594.jpeg,dataset\tiger\0594.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0595.jpeg,dataset\tiger\0595.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0596.jpeg,dataset\tiger\0596.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0597.jpeg,dataset\tiger\0597.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0598.jpeg,dataset\tiger\0598.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0599.jpeg,dataset\tiger\0599.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0600.jpeg,dataset\tiger\0600.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0601.jpeg,dataset\tiger\0601.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0602.jpeg,dataset\tiger\0602.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0603.jpeg,dataset\tiger\0603.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0604.jpeg,dataset\tiger\0604.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0605.jpeg,dataset\tiger\0605.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0606.jpeg,dataset\tiger\0606.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0607.jpeg,dataset\tiger\0607.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0608.jpeg,dataset\tiger\0608.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0609.jpeg,dataset\tiger\0609.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0610.jpeg,dataset\tiger\0610.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0611.jpeg,dataset\tiger\0611.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0612.jpeg,dataset\tiger\0612.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0613.jpeg,dataset\tiger\0613.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0614.jpeg,dataset\tiger\0614.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0615.jpeg,dataset\tiger\0615.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0616.jpeg,dataset\tiger\0616.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0617.jpeg,dataset\tiger\0617.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0618.jpeg,dataset\tiger\0618.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0619.jpeg,dataset\tiger\0619.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0620.jpeg,dataset\tiger\0620.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0621.jpeg,dataset\tiger\0621.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0622.jpeg,dataset\tiger\0622.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0623.jpeg,dataset\tiger\0623.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0624.jpeg,dataset\tiger\0624.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0625.jpeg,dataset\tiger\0625.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0626.jpeg,dataset\tiger\0626.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0627.jpeg,dataset\tiger\0627.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0628.jpeg,dataset\tiger\0628.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0629.jpeg,dataset\tiger\0629.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0630.jpeg,dataset\tiger\0630.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0631.jpeg,dataset\tiger\0631.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0632.jpeg,dataset\tiger\0632.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0633.jpeg,dataset\tiger\0633.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0634.jpeg,dataset\tiger\0634.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0635.jpeg,dataset\tiger\0635.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0636.jpeg,dataset\tiger\0636.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0637.jpeg,dataset\tiger\0637.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0638.jpeg,dataset\tiger\0638.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0639.jpeg,dataset\tiger\0639.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0640.jpeg,dataset\tiger\0640.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0641.jpeg,dataset\tiger\0641.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0642.jpeg,dataset\tiger\0642.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0643.jpeg,dataset\tiger\0643.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0644.jpeg,dataset\tiger\0644.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0645.jpeg,dataset\tiger\0645.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0646.jpeg,dataset\tiger\0646.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0647.jpeg,dataset\tiger\0647.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0648.jpeg,dataset\tiger\0648.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0649.jpeg,dataset\tiger\0649.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0650.jpeg,dataset\tiger\0650.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0651.jpeg,dataset\tiger\0651.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0652.jpeg,dataset\tiger\0652.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0653.jpeg,dataset\tiger\0653.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0654.jpeg,dataset\tiger\0654.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0655.jpeg,dataset\tiger\0655.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0656.jpeg,dataset\tiger\0656.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0657.jpeg,dataset\tiger\0657.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0658.jpeg,dataset\tiger\0658.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0659.jpeg,dataset\tiger\0659.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0660.jpeg,dataset\tiger\0660.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0661.jpeg,dataset\tiger\0661.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0662.jpeg,dataset\tiger\0662.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0663.jpeg,dataset\tiger\0663.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0664.jpeg,dataset\tiger\0664.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0665.jpeg,dataset\tiger\0665.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0666.jpeg,dataset\tiger\0666.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0667.jpeg,dataset\tiger\0667.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0668.jpeg,dataset\tiger\0668.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0669.jpeg,dataset\tiger\0669.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0670.jpeg,dataset\tiger\0670.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0671.jpeg,dataset\tiger\0671.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0672.jpeg,dataset\tiger\0672.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0673.jpeg,dataset\tiger\0673.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0674.jpeg,dataset\tiger\0674.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0675.jpeg,dataset\tiger\0675.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0676.jpeg,dataset\tiger\0676.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0677.jpeg,dataset\tiger\0677.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0678.jpeg,dataset\tiger\0678.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0679.jpeg,dataset\tiger\0679.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0680.jpeg,dataset\tiger\0680.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0681.jpeg,dataset\tiger\0681.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0682.jpeg,dataset\tiger\0682.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0683.jpeg,dataset\tiger\0683.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0684.jpeg,dataset\tiger\0684.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0685.jpeg,dataset\tiger\0685.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0686.jpeg,dataset\tiger\0686.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0687.jpeg,dataset\tiger\0687.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0688.jpeg,dataset\tiger\0688.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0689.jpeg,dataset\tiger\0689.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0690.jpeg,dataset\tiger\0690.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0691.jpeg,dataset\tiger\0691.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0692.jpeg,dataset\tiger\0692.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0693.jpeg,dataset\tiger\0693.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0694.jpeg,dataset\tiger\0694.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0695.jpeg,dataset\tiger\0695.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0696.jpeg,dataset\tiger\0696.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0697.jpeg,dataset\tiger\0697.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0698.jpeg,dataset\tiger\0698.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0699.jpeg,dataset\tiger\0699.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0700.jpeg,dataset\tiger\0700.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0701.jpeg,dataset\tiger\0701.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0702.jpeg,dataset\tiger\0702.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0703.jpeg,dataset\tiger\0703.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0704.jpeg,dataset\tiger\0704.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0705.jpeg,dataset\tiger\0705.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0706.jpeg,dataset\tiger\0706.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0707.jpeg,dataset\tiger\0707.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0708.jpeg,dataset\tiger\0708.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0709.jpeg,dataset\tiger\0709.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0710.jpeg,dataset\tiger\0710.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0711.jpeg,dataset\tiger\0711.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0712.jpeg,dataset\tiger\0712.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0713.jpeg,dataset\tiger\0713.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0714.jpeg,dataset\tiger\0714.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0715.jpeg,dataset\tiger\0715.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0716.jpeg,dataset\tiger\0716.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0717.jpeg,dataset\tiger\0717.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0718.jpeg,dataset\tiger\0718.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0719.jpeg,dataset\tiger\0719.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0720.jpeg,dataset\tiger\0720.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0721.jpeg,dataset\tiger\0721.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0722.jpeg,dataset\tiger\0722.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0723.jpeg,dataset\tiger\0723.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0724.jpeg,dataset\tiger\0724.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0725.jpeg,dataset\tiger\0725.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0726.jpeg,dataset\tiger\0726.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0727.jpeg,dataset\tiger\0727.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0728.jpeg,dataset\tiger\0728.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0729.jpeg,dataset\tiger\0729.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0730.jpeg,dataset\tiger\0730.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0731.jpeg,dataset\tiger\0731.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0732.jpeg,dataset\tiger\0732.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0733.jpeg,dataset\tiger\0733.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0734.jpeg,dataset\tiger\0734.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0735.jpeg,dataset\tiger\0735.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0736.jpeg,dataset\tiger\0736.jpeg,tiger
C:\Users\Радик\Desktop\appl_prog_lab_1\dataset\tiger\0737.jpeg,dataset\tiger\0737.jpeg,tiger
